X,Y,T
-0.0118636,0.0070051,441.8020350780861
-0.0118636,0.0073586,459.2685643560281
-0.0118636,0.0077121,476.82825874050036
-0.0118636,0.0080657,494.47833246758023
-0.0118636,0.0084192,512.202058667822
-0.0118636,0.0087727,532.3763587809167
-0.0118636,0.0091263,553.0832000930681
-0.0118636,0.0094798,573.8695694508922
-0.0118636,0.0098333,594.7348703851032
-0.0118636,0.0101869,615.8105988340249
-0.0118636,0.0105404,639.3863767941043
-0.0118636,0.0108939,663.0407727107724
-0.0118636,0.0112475,686.7751503554908
-0.0118636,0.011601,710.5713603517795
-0.0118636,0.0119545,734.5832697044726
-0.0118636,0.0123081,759.5458126247396
-0.0118636,0.0126616,785.3821181133658
-0.0118636,0.0130152,811.867425861253
-0.0118636,0.0133687,838.9659897483909
-0.0118636,0.0137222,866.8581464416037
-0.0118636,0.0140758,894.9827592753936
-0.0118636,0.0144293,923.0994460314241
-0.0118636,0.0147828,952.3771795056917
-0.0118636,0.0151364,981.9535091335924
-0.0118636,0.0154899,1011.5214256618689
-0.0118636,0.0158434,1042.1924519945414
-0.0118636,0.016197,1072.9044130026255
-0.0118636,0.0165505,1103.7608448260307
-0.0118636,0.016904,1135.5355496977527
-0.0118636,0.0172576,1167.3191281276154
-0.0118636,0.0176111,1199.3706112931877
-0.0118636,0.0179646,1232.0259796879218
-0.0118636,0.0183182,1264.6906396451332
-0.0118636,0.0186717,1297.5031079769476
-0.0118636,0.0190253,1330.4911260896401
-0.0118636,0.0193788,1363.4699343804327
-0.0118636,0.0197323,1396.6383208374164
-0.0118636,0.0200859,1429.9149079915571
-0.0118636,0.0204394,1463.182204759108
-0.0118636,0.0207929,1496.6719568269452
-0.0118636,0.0211465,1530.2172767035895
-0.0115909,-0.0131465,183.01312141796092
-0.0115909,-0.0127929,183.030661138961
-0.0115909,-0.0124394,183.12540445403712
-0.0115909,-0.0120859,183.28923171577782
-0.0115909,-0.0117323,183.51864179456805
-0.0115909,-0.0113788,183.82189823981025
-0.0115909,-0.0110253,184.14386142740514
-0.0115909,-0.0106717,184.47289044990492
-0.0115909,-0.0103182,184.80931606093114
-0.0115909,-0.0099646,185.15390400452662
-0.0115909,-0.0096111,185.71444996375786
-0.0115909,-0.0092576,186.30159679219855
-0.0115909,-0.008904,186.89716479821794
-0.0115909,-0.0085505,187.50153011710523
-0.0115909,-0.008197,188.18670756334234
-0.0115909,-0.0078434,189.11578008241537
-0.0115909,-0.0074899,190.05368843784797
-0.0115909,-0.0071364,191.00154004988767
-0.0115909,-0.0067828,191.96057552312914
-0.0115909,-0.0064293,193.1568473597537
-0.0115909,-0.0060758,194.52552449191572
-0.0115909,-0.0057222,195.90121179591887
-0.0115909,-0.0053687,197.28378632472712
-0.0115909,-0.0050152,198.67438503827563
-0.0115909,-0.0046616,200.60059668081357
-0.0115909,-0.0043081,202.6126753993493
-0.0115909,-0.0039545,204.62973669487263
-0.0115909,-0.003601,206.65105047915657
-0.0115909,-0.0032475,208.8345984720854
-0.0115909,-0.0028939,211.72804113850214
-0.0115909,-0.0025404,214.61953102335605
-0.0115909,-0.0021869,217.50981105445769
-0.0115909,-0.0018333,220.39961626898383
-0.0115909,-0.0014798,223.88946093638646
-0.0115909,-0.0011263,227.98307106031845
-0.0115909,-0.0007727,232.07381497997443
-0.0115909,-0.0004192,236.15928206928072
-0.0115909,-6.57e-05,240.24052712283742
-0.0115909,0.0002879,245.6635041890533
-0.0115909,0.0006414,251.40063626039736
-0.0115909,0.0009949,257.14775337431274
-0.0115909,0.0013485,262.906246060195
-0.0115909,0.001702,268.94912079391145
-0.0115909,0.0020556,276.8679735328368
-0.0115909,0.0024091,284.8327920619222
-0.0115909,0.0027626,292.8427132905302
-0.0115909,0.0031162,300.89720792147875
-0.0115909,0.0034697,310.13380920491903
-0.0115909,0.0038232,320.8659681238784
-0.0115909,0.0041768,331.68940066364104
-0.0115909,0.0045303,342.59039071888475
-0.0115909,0.0048838,353.5653585155281
-0.0115909,0.0052374,366.7433485224645
-0.0115909,0.0055909,380.68691524452373
-0.0115909,0.0059444,394.73427819782245
-0.0115909,0.006298,408.8799612562876
-0.0115909,0.0066515,423.28126063514026
-0.0115909,0.0070051,440.3281030860031
-0.0115909,0.0073586,457.4928744327566
-0.0115909,0.0077121,474.76935449378203
-0.0115909,0.0080657,492.15275339557365
-0.0115909,0.0084192,510.69685086040926
-0.0115909,0.0087727,530.9858210974667
-0.0115909,0.0091263,551.3912419305627
